,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
184,bless_t1_wgsim_rl__cov_16.1_12.corrected.fastq.gz,run.bless.sh,12,20,28587,17896,0,192,5,2583,46700,33,4574207,22586,0,235,14,72175,750,4670000,Bless,16X,100,0.0014589504399,0.117021276596,-0.00954949378841,0.979651978369,T1,0.0156156316916,0.0103914097679
185,bless_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.bless.sh,19,78,29505,14399,4,2525,189,44034,46700,629,3730111,17909,57,10068,1851,904873,4730,4670228,Bless,2X,100,0.0339303053188,0.0501275103602,-0.609019311684,0.799644539554,T1,0.194766294065,0.00522725288521
186,bless_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.bless.sh,20,45,30193,14594,3,1685,180,44761,46700,416,3692352,18075,47,8230,1395,944758,4993,4670266,Bless,1X,100,0.0224974311827,0.0414301364406,-0.498026066735,0.791543817479,T1,0.203361221823,0.00528495127853
187,bless_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.bless.sh,20,72,29676,14359,4,2402,187,44148,46700,618,3696240,17782,69,10381,1958,938308,4856,4670212,Bless,2X,100,0.0335869565217,0.0476962259782,-0.637010869565,0.792406410143,T1,0.201953144739,0.0051752729381
188,bless_t1_wgsim_rl__cov_16.1_16.corrected.fastq.gz,run.bless.sh,16,8815,32308,4502,20,971,84,11330,46700,11140,4284236,5518,77,2945,560,359001,6634,4670111,Bless,16X,100,0.668747748829,0.760669170365,0.458338335935,0.92106726376,T1,0.0782925716327,0.0184790571614
189,bless_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.bless.sh,19,101,29505,14221,3,2674,196,43929,46700,671,3732445,17763,44,10589,1427,902634,4704,4670277,Bless,4X,100,0.0364001301942,0.0528887837944,-0.615438862971,0.800140947318,T1,0.19427926866,0.00521141459329
190,bfc_t1_wgsim_rl__cov_32.1_30.corrected.fastq.gz,run.bfc.sh,30,8363,27002,8962,34,2339,0,0,46700,11999,4643204,11315,86,3396,0,0,0,4670000,Bfc,32X,100,0.514669297418,0.779408898993,0.369005747619,0.996831477516,T1,0.0,
191,bless_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.bless.sh,21,56,29991,14245,3,2191,214,44438,46700,639,3652437,17621,70,10267,1803,982254,5201,4670292,Bless,1X,100,0.0349945235487,0.0502793296089,-0.626013143483,0.783066396776,T1,0.211433246572,0.00529496443893
192,bless_t1_wgsim_rl__cov_4.1_20.corrected.fastq.gz,run.bless.sh,20,98,29683,14096,2,2630,191,43890,46700,690,3695489,17554,50,10254,1522,939839,4888,4670286,Bless,4X,100,0.0378206533655,0.0553505535055,-0.607651830739,0.79225373698,T1,0.202284613833,0.00520089079087
193,bless_t1_wgsim_rl__cov_16.1_18.corrected.fastq.gz,run.bless.sh,18,125,29243,13997,5,3084,246,43325,46700,859,3739756,17565,61,12034,2499,892601,4884,4670259,Bless,16X,100,0.0466239687364,0.0558082120582,-0.742184107686,0.801782279024,T1,0.192170284346,0.00547164970687
194,bless_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.bless.sh,21,77,29815,14242,3,2392,171,44078,46700,615,3661275,17590,55,9800,1617,974196,5065,4670213,Bless,2X,100,0.0337819280417,0.0511136968085,-0.59335347432,0.784946158193,T1,0.209682299287,0.00519915910145
195,bless_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.bless.sh,22,41,30200,14180,4,2055,220,44651,46700,590,3612474,17460,68,10090,1821,1022376,5413,4670292,Bless,1X,100,0.0326869806094,0.0471962243021,-0.627202216066,0.774524698283,T1,0.220069537408,0.00529452960555
196,bfc_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.bfc.sh,26,8994,26858,8131,46,2671,0,0,46700,12962,4642760,10334,104,3840,0,0,0,4670000,Bfc,32X,100,0.556404532967,0.771455779074,0.391569368132,0.99694261242,T1,0.0,
197,bless_t1_wgsim_rl__cov_32.1_14.corrected.fastq.gz,run.bless.sh,14,2509,31937,11421,7,787,39,11395,46700,3099,4291842,13876,21,1316,144,353305,6404,4670007,Bless,32X,100,0.182562592047,0.67975433209,0.0965537555228,0.920949103086,T1,0.0770253663431,0.0181259818004
198,bless_t1_wgsim_rl__cov_2.1_22.corrected.fastq.gz,run.bless.sh,22,61,29920,14176,2,2320,221,44356,46700,635,3620025,17387,65,10213,2191,1014508,5238,4670262,Bless,2X,100,0.0352347131284,0.0487000536851,-0.653035179225,0.776128911663,T1,0.218348777863,0.00516309383465
199,bless_t1_wgsim_rl__cov_8.1_20.corrected.fastq.gz,run.bless.sh,20,106,29709,14000,5,2693,187,43753,46700,747,3684415,17426,53,9991,1529,951137,4914,4670212,Bless,8X,100,0.0411049358939,0.0608950843727,-0.592802509217,0.789909240524,T1,0.204712548381,0.00516644815626
200,bfc_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.bfc.sh,28,8574,26933,8653,39,2501,0,0,46700,12352,4642981,10946,102,3619,0,0,0,4670000,Bfc,32X,100,0.530174263885,0.773401790746,0.374839041978,0.996859314775,T1,0.0,
201,bless_t1_wgsim_rl__cov_4.1_21.corrected.fastq.gz,run.bless.sh,21,83,29865,14084,2,2471,195,44101,46700,640,3660313,17467,41,9997,1605,975221,5034,4670318,Bless,4X,100,0.0353454465124,0.0522790393727,-0.605401226045,0.784722430617,T1,0.209890418597,0.00516190689085
202,bless_t1_wgsim_rl__cov_1.1_23.corrected.fastq.gz,run.bless.sh,23,29,30907,14371,2,1279,112,45071,46700,301,3573989,17600,34,6392,875,1065381,5596,4670168,Bless,1X,100,0.0168147030892,0.0397727272727,-0.389140271493,0.766263228438,T1,0.229323013647,0.00525258100154
203,bless_t1_wgsim_rl__cov_8.1_19.corrected.fastq.gz,run.bless.sh,19,108,29501,14023,5,2842,221,43582,46700,756,3713974,17517,65,10663,1999,920515,4802,4670291,Bless,8X,100,0.0413725168281,0.0563422268594,-0.651562414491,0.796214501845,T1,0.198128339326,0.00521664503023
204,bless_t1_wgsim_rl__cov_32.1_12.corrected.fastq.gz,run.bless.sh,12,36,28690,17826,1,143,4,2409,46700,50,4577594,22521,1,185,14,68807,828,4670000,Bless,32X,100,0.00221523193478,0.200803212851,-0.00660139116566,0.980397380949,T1,0.0149111349036,0.0120336593661
205,bless_t1_wgsim_rl__cov_2.1_23.corrected.fastq.gz,run.bless.sh,23,38,30279,14181,2,1976,224,44712,46700,536,3575719,17276,67,10513,1908,1058806,5446,4670271,Bless,2X,100,0.0300920727599,0.0413676005248,-0.66724679991,0.76664290729,T1,0.227877996801,0.00514352959843
206,bless_t1_wgsim_rl__cov_32.1_16.corrected.fastq.gz,run.bless.sh,16,10535,30661,4946,1,510,47,5304,46700,13197,4471793,6026,22,1391,204,173251,4155,4670039,Bless,32X,100,0.686521354627,0.892171444024,0.603547833325,0.961230497801,T1,0.0379881195853,0.0239825455553
207,bless_t1_wgsim_rl__cov_1.1_24.corrected.fastq.gz,run.bless.sh,24,17,31173,14344,0,1065,101,45230,46700,249,3532151,17460,27,5219,657,1108585,5795,4670143,Bless,1X,100,0.0140606471286,0.0406530612245,-0.317748037721,0.757319136565,T1,0.238617960949,0.00522738445857
208,bless_t1_wgsim_rl__cov_2.1_24.corrected.fastq.gz,run.bless.sh,24,38,30406,14061,2,1987,206,44724,46700,550,3534906,17075,56,10045,1848,1100142,5644,4670266,Bless,2X,100,0.0312056737589,0.0442015591095,-0.643574468085,0.757929795812,T1,0.236771524363,0.00513024682268
209,bless_t1_wgsim_rl__cov_4.1_22.corrected.fastq.gz,run.bless.sh,22,80,30029,14011,3,2396,181,44217,46700,609,3623156,17281,48,9314,1448,1013206,5244,4670306,Bless,4X,100,0.0340413638904,0.0535572948729,-0.567523756288,0.776788175591,T1,0.218069222873,0.00517565036133
210,bfc_t1_wgsim_rl__cov_32.1_32.corrected.fastq.gz,run.bfc.sh,32,7971,27066,9435,26,2202,0,0,46700,11477,4643376,11853,70,3224,0,0,0,4670000,Bfc,32X,100,0.491941705958,0.780695190803,0.353750535791,0.996756531049,T1,0.0,
211,bless_t1_wgsim_rl__cov_8.1_22.corrected.fastq.gz,run.bless.sh,22,106,29985,13840,4,2601,164,43856,46700,732,3616792,17124,44,9569,1436,1019260,5240,4670197,Bless,8X,100,0.0409946236559,0.0623668739882,-0.575324820789,0.775467812458,T1,0.219369761061,0.00514098463591
212,bless_t1_wgsim_rl__cov_32.1_18.corrected.fastq.gz,run.bless.sh,18,14279,29523,2517,2,357,22,2840,46700,18225,4554794,3086,16,900,228,90721,2073,4670043,Bless,32X,100,0.855192154287,0.941714462874,0.802261742762,0.979659038083,T1,0.0198700525884,0.0228502772236
213,bless_t1_wgsim_rl__cov_8.1_21.corrected.fastq.gz,run.bless.sh,21,100,29808,13938,6,2667,181,43782,46700,747,3652759,17325,49,9884,1554,982861,5019,4670198,Bless,8X,100,0.0413346613546,0.0613048830529,-0.591578131917,0.783143797912,T1,0.211528504787,0.00510652065755
214,bless_t1_wgsim_rl__cov_1.1_26.corrected.fastq.gz,run.bless.sh,26,16,31718,14263,0,644,59,45707,46700,106,3442310,17192,13,3016,418,1200788,6220,4670063,Bless,1X,100,0.00612787605504,0.0299435028249,-0.192392184068,0.738107178994,T1,0.258456470502,0.00517993184476
215,bless_t1_wgsim_rl__cov_4.1_23.corrected.fastq.gz,run.bless.sh,23,65,30278,13927,2,2182,246,44510,46700,584,3576951,17024,67,11034,1909,1057276,5507,4670352,Bless,4X,100,0.0331667423898,0.0431729134324,-0.701896865061,0.76691401322,T1,0.227559507292,0.00520866831367
216,bless_t1_wgsim_rl__cov_4.1_24.corrected.fastq.gz,run.bless.sh,24,80,30440,13788,2,2194,196,44403,46700,588,3540122,16857,44,8891,1420,1096651,5693,4670266,Bless,4X,100,0.0337059329321,0.0539499036609,-0.557351676698,0.759064120124,T1,0.236034521374,0.00519125957119
217,bless_t1_wgsim_rl__cov_16.1_20.corrected.fastq.gz,run.bless.sh,20,126,29626,13919,4,2808,217,43569,46700,821,3676034,17326,55,10908,1666,958287,5167,4670264,Bless,16X,100,0.0452416377363,0.0612915266891,-0.647655259823,0.788162604122,T1,0.206295404285,0.00539191286118
218,bless_t1_wgsim_rl__cov_2.1_26.corrected.fastq.gz,run.bless.sh,26,34,30901,13906,3,1614,242,45020,46700,441,3447930,16750,45,8525,1427,1189096,6089,4670303,Bless,2X,100,0.0256529579431,0.0424324064274,-0.55325460997,0.739325211065,T1,0.255911661406,0.00512069673096
219,bless_t1_wgsim_rl__cov_16.1_19.corrected.fastq.gz,run.bless.sh,19,134,29485,13933,7,2898,243,43398,46700,838,3705752,17412,59,11088,2152,927935,5060,4670296,Bless,16X,100,0.0459178082192,0.0595255007814,-0.679561643836,0.794512860657,T1,0.199772134357,0.00545296814971
220,bless_t1_wgsim_rl__cov_1.1_28.corrected.fastq.gz,run.bless.sh,28,12,32061,13939,0,629,59,45779,46700,116,3351446,16709,13,2922,423,1291750,6693,4670072,Bless,1X,100,0.00689450222883,0.0335163247616,-0.19191679049,0.718698180011,T1,0.278034899676,0.00518134313915
221,bless_t1_wgsim_rl__cov_16.1_22.corrected.fastq.gz,run.bless.sh,22,124,29910,13791,4,2677,194,43709,46700,788,3611131,17066,56,9818,1570,1024354,5459,4670242,Bless,16X,100,0.0441357678951,0.0647174770039,-0.593704491991,0.774295181577,T1,0.220505275744,0.00532921236213
222,bless_t1_wgsim_rl__cov_16.1_21.corrected.fastq.gz,run.bless.sh,21,131,29777,13805,5,2766,216,43550,46700,840,3643275,17144,54,10454,1565,991587,5331,4670250,Bless,16X,100,0.0467081850534,0.0653238976592,-0.621608096085,0.781174335503,T1,0.213461377871,0.00537623022488
223,bless_t1_wgsim_rl__cov_8.1_23.corrected.fastq.gz,run.bless.sh,23,87,30270,13836,2,2333,172,44106,46700,699,3580299,17025,55,8699,1697,1056374,5361,4670209,Bless,8X,100,0.0394380501016,0.0630013519603,-0.547111261566,0.767655880749,T1,0.227342073984,0.00507490718249
224,bless_t1_wgsim_rl__cov_2.1_28.corrected.fastq.gz,run.bless.sh,28,28,31679,13786,3,1064,140,45415,46700,268,3353770,16459,32,5299,670,1287120,6566,4670184,Bless,2X,100,0.0160220003587,0.0429693763027,-0.340826209123,0.719192266605,T1,0.277009642447,0.00510131145503
225,bless_t1_wgsim_rl__cov_4.1_26.corrected.fastq.gz,run.bless.sh,26,57,30927,13597,1,1862,256,44857,46700,563,3448385,16459,41,8728,1903,1188085,6119,4670283,Bless,4X,100,0.0330748443191,0.0502948007861,-0.591469862531,0.739456845857,T1,0.25570270581,0.00515030490243
226,bless_t1_wgsim_rl__cov_4.1_28.corrected.fastq.gz,run.bless.sh,28,46,31546,13456,1,1467,184,45134,46700,401,3362827,16207,34,7169,1136,1275900,6540,4670214,Bless,4X,100,0.0241449903661,0.0460601883758,-0.47591522158,0.721154180159,T1,0.274599836324,0.00512579355749
227,bless_t1_wgsim_rl__cov_8.1_24.corrected.fastq.gz,run.bless.sh,24,84,30378,13837,3,2199,199,44323,46700,651,3542896,16939,58,9073,1678,1093506,5492,4670293,Bless,8X,100,0.0370096645821,0.057095246448,-0.574189880614,0.759635191298,T1,0.235316713534,0.00502237756354
228,bless_t1_wgsim_rl__cov_16.1_23.corrected.fastq.gz,run.bless.sh,23,114,30102,13697,3,2592,192,43822,46700,775,3574956,16892,54,9155,1562,1061184,5648,4670226,Bless,16X,100,0.0438670968472,0.0674382178907,-0.562744099168,0.766571166781,T1,0.228432628314,0.00532235691454
229,bless_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.bless.sh,24,107,30254,13657,3,2498,181,44008,46700,764,3537849,16747,44,9013,1510,1098461,5814,4670202,Bless,16X,100,0.0436297184627,0.0676884911845,-0.557306835703,0.75864464963,T1,0.236451228448,0.0052928597374
230,bless_t1_wgsim_rl__cov_8.1_26.corrected.fastq.gz,run.bless.sh,26,70,30855,13641,2,1940,192,44660,46700,589,3455400,16553,52,8094,1581,1182079,5946,4670294,Bless,8X,100,0.0343600513359,0.057385035074,-0.530043168825,0.740937211374,T1,0.254379060505,0.00503012066029
231,bless_t1_wgsim_rl__cov_32.1_19.corrected.fastq.gz,run.bless.sh,19,14666,29500,2204,1,311,18,2731,46700,18738,4558984,2658,16,705,96,86835,1988,4670020,Bless,32X,100,0.875771172182,0.959005066789,0.838334268087,0.980653517371,T1,0.0190198328915,0.0228939943571
232,bless_t1_wgsim_rl__cov_1.1_30.corrected.fastq.gz,run.bless.sh,30,11,32364,13638,0,628,59,45824,46700,130,3262251,16274,11,2726,348,1381233,7116,4670089,Bless,1X,100,0.00792489636674,0.0405742821473,-0.179468422336,0.69963540428,T1,0.297285340815,0.00515191861185
233,bless_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.bless.sh,22,15046,29629,1727,1,288,9,2856,46700,19238,4556231,2085,5,628,39,89717,2072,4670015,Bless,32X,100,0.902218261971,0.966490831449,0.870937485344,0.980189561012,T1,0.0196549689883,0.023094842672
234,bless_t1_wgsim_rl__cov_2.1_30.corrected.fastq.gz,run.bless.sh,30,16,32353,13709,0,588,34,45899,46700,113,3261828,16245,18,2613,222,1382061,6949,4670049,Bless,2X,100,0.00690793495537,0.0383310719132,-0.166401760606,0.699521991808,T1,0.2974294274,0.00502799804061
235,bless_t1_wgsim_rl__cov_4.1_30.corrected.fastq.gz,run.bless.sh,30,37,32252,13277,1,1042,91,45471,46700,266,3270422,15861,19,4669,466,1371353,7036,4670092,Bless,4X,100,0.0164940782539,0.0492501388632,-0.301916041421,0.701404400891,T1,0.295152429545,0.00513069938958
236,bless_t1_wgsim_rl__cov_2.1_32.corrected.fastq.gz,run.bless.sh,32,14,32758,13416,0,486,26,46050,46700,108,3169148,15788,14,2279,132,1475156,7415,4670040,Bless,2X,100,0.00679416205335,0.0428741564113,-0.144879214897,0.679714967427,T1,0.317464304374,0.00502658701859
237,bless_t1_wgsim_rl__cov_1.1_32.corrected.fastq.gz,run.bless.sh,32,5,32957,13463,0,249,26,46303,46700,33,3161026,15917,1,1023,232,1484210,7580,4670022,Bless,1X,100,0.00206896551724,0.0256211180124,-0.0766144200627,0.677983554541,T1,0.319439608636,0.00510709400961
238,bless_t1_wgsim_rl__cov_32.1_20.corrected.fastq.gz,run.bless.sh,20,14861,29518,1997,0,305,19,2753,46700,18977,4558865,2432,9,704,91,86963,1982,4670023,Bless,32X,100,0.886402914662,0.95979162452,0.849268999019,0.980677333382,T1,0.0190459447416,0.022791302048
239,bless_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.bless.sh,26,98,30666,13497,4,2265,170,44163,46700,687,3455386,16422,46,8294,1213,1181921,6214,4670183,Bless,16X,100,0.0401543047519,0.0673925838729,-0.515518148343,0.741015431278,T1,0.254408660217,0.00525754259379
240,bless_t1_wgsim_rl__cov_32.1_21.corrected.fastq.gz,run.bless.sh,21,14966,29575,1848,0,298,13,2813,46700,19136,4557301,2232,11,661,92,88560,2021,4670014,Bless,32X,100,0.895544739798,0.962139876314,0.860305129165,0.980386431599,T1,0.0193963015957,0.0228206865402
241,bless_t1_wgsim_rl__cov_8.1_28.corrected.fastq.gz,run.bless.sh,28,68,31299,13401,2,1713,217,44948,46700,553,3364695,16149,49,7439,1582,1273429,6389,4670285,Bless,8X,100,0.0331098072087,0.0577606016294,-0.507005149084,0.721552967733,T1,0.27403423988,0.00501716232314
242,bless_t1_wgsim_rl__cov_8.1_30.corrected.fastq.gz,run.bless.sh,30,68,31690,13188,1,1564,189,45100,46700,519,3277202,15778,40,6603,1419,1361901,6803,4670265,Bless,8X,100,0.0318463520893,0.0607657183,-0.460391483095,0.702851443842,T1,0.293067738126,0.00499522358821
244,bless_t1_wgsim_rl__cov_32.1_23.corrected.fastq.gz,run.bless.sh,23,15105,29683,1614,1,287,10,2941,46700,19316,4554111,1941,6,627,61,91816,2137,4670015,Bless,32X,100,0.908688902479,0.965606878624,0.876323093569,0.979765752233,T1,0.0201183507976,0.0232748104905
245,bless_t1_wgsim_rl__cov_4.1_32.corrected.fastq.gz,run.bless.sh,32,32,32677,12983,1,925,82,45649,46700,263,3177995,15389,23,4192,433,1464303,7507,4670105,Bless,4X,100,0.0168029644774,0.0538052373159,-0.278686429849,0.681649586775,T1,0.315155654959,0.00512667118759
246,coral_t1_wgsim_rl__cov_1.1_12.corrected.fastq.gz,run.coral.sh,12,0,28115,18585,0,0,0,0,46700,0,4646469,23531,0,0,0,0,0,4670000,Coral,1X,100,0.0,,0.0,0.99496124197,T1,0.0,
247,bless_t1_wgsim_rl__cov_32.1_24.corrected.fastq.gz,run.bless.sh,24,15105,29777,1510,2,294,12,3050,46700,19342,4551540,1835,6,611,68,94397,2217,4670016,Bless,32X,100,0.913349388488,0.966085610109,0.881286301176,0.979237109396,T1,0.0206881518179,0.023485915866
248,coral_t1_wgsim_rl__cov_2.1_12.corrected.fastq.gz,run.coral.sh,12,0,28281,18419,0,0,0,0,46700,0,4646675,23325,0,0,0,0,0,4670000,Coral,2X,100,0.0,,0.0,0.995005353319,T1,0.0,
250,bless_t1_wgsim_rl__cov_32.1_28.corrected.fastq.gz,run.bless.sh,28,15036,30109,1216,5,320,14,3591,46700,19278,4534929,1526,11,726,67,110902,2585,4670024,Bless,32X,100,0.9266487214,0.960490259578,0.888531051721,0.975740015028,T1,0.0243011599084,0.0233088672882
251,bless_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.bless.sh,28,87,31067,13318,2,2054,172,44496,46700,656,3370013,16058,47,7680,1390,1267770,6608,4670222,Bless,16X,100,0.039248534163,0.0674480773185,-0.503410314706,0.722759001924,T1,0.272873109672,0.00521230191596
253,bless_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.bless.sh,32,59,32309,12939,0,1245,148,45391,46700,396,3184075,15380,28,5553,1115,1456316,7336,4670199,Bless,8X,100,0.0251014198783,0.0560588901472,-0.397565922921,0.68294329042,T1,0.313402490986,0.00503736826348
254,coral_t1_wgsim_rl__cov_4.1_12.corrected.fastq.gz,run.coral.sh,12,0,28383,18317,0,0,0,0,46700,0,4646818,23182,0,0,0,0,0,4670000,Coral,4X,100,0.0,,0.0,0.995035974304,T1,0.0,
255,coral_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.coral.sh,14,13,28106,18571,0,10,0,0,46700,23,4646440,23508,0,29,0,0,0,4670000,Coral,1X,100,0.000977434023203,0.442307692308,-0.000254982788662,0.994959957173,T1,0.0,
256,bless_t1_wgsim_rl__cov_32.1_26.corrected.fastq.gz,run.bless.sh,26,15127,29918,1341,2,305,7,3289,46700,19376,4543729,1635,7,654,34,102196,2382,4670013,Bless,32X,100,0.922183618105,0.965709728868,0.889438865356,0.977606198948,T1,0.0223935136797,0.023308152961
257,coral_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.coral.sh,16,103,28060,18456,0,72,9,0,46700,154,4646326,23377,0,142,10,0,0,4670009,Coral,1X,100,0.00654455824232,0.503267973856,8.49942628873e-05,0.994961679945,T1,0.0,
259,coral_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.coral.sh,14,16,28279,18400,0,3,2,0,46700,22,4646672,23303,0,3,3,0,0,4670003,Coral,2X,100,0.000943193997856,0.785714285714,0.000685959271168,0.99500878265,T1,0.0,
260,coral_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.coral.sh,18,120,28048,18431,0,93,8,0,46700,183,4646266,23348,0,203,9,0,0,4670009,Coral,1X,100,0.00777697505418,0.463291139241,-0.00123241681187,0.994955041843,T1,0.0,
262,coral_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.coral.sh,16,296,28196,18073,1,112,22,0,46700,460,4646439,22864,1,227,28,0,0,4670019,Coral,2X,100,0.0197221745841,0.643356643357,0.00878922997771,0.995049270677,T1,0.0,
263,coral_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.coral.sh,14,22,28380,18295,0,3,0,0,46700,30,4646814,23152,0,4,0,0,0,4670000,Coral,4X,100,0.0012941074972,0.882352941176,0.0011215598309,0.995041541756,T1,0.0,
264,coral_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.coral.sh,18,395,28147,17937,1,193,27,1,46700,640,4646251,22684,1,413,40,1,0,4670030,Coral,2X,100,0.0274395472475,0.585544373285,0.00801749271137,0.995045213842,T1,2.14131386736e-07,0.0
265,coral_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.coral.sh,16,943,28273,17310,1,147,26,0,46700,1398,4646510,21782,2,300,28,0,0,4670020,Coral,4X,100,0.0603106125971,0.809965237543,0.0461604831752,0.995265116638,T1,0.0,
266,bless_t1_wgsim_rl__cov_16.1_30.corrected.fastq.gz,run.bless.sh,30,73,31474,13151,2,1782,218,44884,46700,568,3281561,15726,44,6932,1568,1356799,7031,4670229,Bless,16X,100,0.034859457469,0.0626378473754,-0.486804958881,0.703836508765,T1,0.292026365302,0.00518204980988
267,coral_t1_wgsim_rl__cov_4.1_18.corrected.fastq.gz,run.coral.sh,18,1421,28180,16758,2,296,43,0,46700,2125,4646226,21052,5,579,52,0,0,4670039,Coral,4X,100,0.091685722915,0.771044992743,0.064460456487,0.995355927434,T1,0.0,
268,coral_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.coral.sh,12,0,28346,18354,0,0,0,0,46700,0,4646860,23140,0,0,0,0,0,4670000,Coral,8X,100,0.0,,0.0,0.99504496788,T1,0.0,
269,coral_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.coral.sh,14,19,28343,18334,0,4,0,0,46700,27,4646853,23113,0,7,0,0,0,4670000,Coral,8X,100,0.00116681071737,0.794117647059,0.000864304235091,0.995049250535,T1,0.0,
271,coral_t1_wgsim_rl__cov_1.1_21.corrected.fastq.gz,run.coral.sh,21,126,27987,18388,1,179,19,0,46700,236,4646049,23294,1,418,29,0,0,4670027,Coral,1X,100,0.0100297492563,0.345534407028,-0.0089672758181,0.99491608935,T1,0.0,
273,coral_t1_wgsim_rl__cov_8.1_16.corrected.fastq.gz,run.coral.sh,16,2478,28193,15771,2,215,41,2,46700,3435,4646473,19701,4,378,52,2,0,4670045,Coral,8X,100,0.148469917012,0.888745148771,0.129884163209,0.995688050115,T1,4.28261397909e-07,0.0
274,coral_t1_wgsim_rl__cov_1.1_19.corrected.fastq.gz,run.coral.sh,19,127,28019,18407,0,135,12,0,46700,216,4646171,23315,0,297,15,0,0,4670014,Coral,1X,100,0.00917938039182,0.409090909091,-0.00407972461859,0.994940700392,T1,0.0,
275,coral_t1_wgsim_rl__cov_1.1_20.corrected.fastq.gz,run.coral.sh,20,127,27994,18392,0,167,20,0,46700,232,4646092,23298,1,375,31,0,0,4670029,Coral,1X,100,0.00985975350616,0.363636363636,-0.00739481512962,0.99492401439,T1,0.0,
276,coral_t1_wgsim_rl__cov_2.1_20.corrected.fastq.gz,run.coral.sh,20,424,28100,17892,1,247,36,1,46700,694,4646134,22630,1,520,55,1,0,4670035,Coral,2X,100,0.0297547590465,0.546887312845,0.00510204081633,0.995030658228,T1,2.14131157475e-07,0.0
280,coral_t1_wgsim_rl__cov_2.1_21.corrected.fastq.gz,run.coral.sh,21,427,28080,17872,1,283,37,2,46700,731,4646078,22593,1,570,55,3,0,4670031,Coral,2X,100,0.0313411078717,0.539085545723,0.00454467501286,0.995027442002,T1,6.42394022652e-07,0.0
281,bless_t1_wgsim_rl__cov_16.1_32.corrected.fastq.gz,run.bless.sh,32,55,32023,12942,1,1498,181,45287,46700,486,3186226,15357,47,6784,1233,1452617,7479,4670229,Bless,16X,100,0.0306760083318,0.0571562977773,-0.475351890425,0.683440458957,T1,0.312639059027,0.00514863862945
282,coral_t1_wgsim_rl__cov_2.1_19.corrected.fastq.gz,run.coral.sh,19,406,28126,17923,1,209,35,1,46700,661,4646187,22663,1,465,56,1,0,4670034,Coral,2X,100,0.0283399073915,0.559221658206,0.00600240096038,0.99503515392,T1,2.14131203327e-07,0.0
283,coral_t1_wgsim_rl__cov_8.1_18.corrected.fastq.gz,run.coral.sh,18,4472,27979,13645,1,487,116,3,46700,6229,4645882,16906,4,944,146,2,1,4670114,Coral,8X,100,0.269245731576,0.851072550895,0.222130970391,0.996145275286,T1,6.42382605649e-07,0.5
284,coral_t1_wgsim_rl__cov_1.1_22.corrected.fastq.gz,run.coral.sh,22,128,27965,18379,0,199,29,0,46700,248,4645966,23283,0,498,42,0,0,4670037,Coral,1X,100,0.010539288598,0.314720812183,-0.0124091623815,0.99489875562,T1,0.0,
286,coral_t1_wgsim_rl__cov_16.1_14.corrected.fastq.gz,run.coral.sh,14,18,28277,18403,0,1,1,0,46700,20,4646628,23349,0,2,1,0,0,4670000,Coral,16X,100,0.000855834652745,0.869565217391,0.000727459454833,0.994999571734,T1,0.0,
287,coral_t1_wgsim_rl__cov_4.1_19.corrected.fastq.gz,run.coral.sh,19,1483,28146,16685,2,334,50,0,46700,2226,4646135,20952,4,670,63,0,0,4670050,Coral,4X,100,0.0960393476573,0.752281176073,0.0644145310208,0.995355724243,T1,0.0,
