,EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases,Tool,Coverage,Length,Base Sensitivity,Base Precision,Base Gain,Base Accuracy,Dataset,Trim Percent,Trim Effeciency
74,coral_TRA.rep.seq_sim_rl_100_cov_1_1_21.corrected.fastq.gz,run.coral.sh,21,3506,697,915,2,211,275,6,5606,9076,549039,2166,6,290,458,5,2,561042,Coral,1X,100L,0.807329656645,0.923859934853,0.740793453122,0.994786467988,TRA,1.24767842693e-05,0.4
75,coral_TRA.rep.seq_sim_rl_100_cov_4_1_20.corrected.fastq.gz,run.coral.sh,20,17172,2960,2945,7,520,616,32,24220,41130,2372120,7398,25,1246,678,31,9,2422637,Coral,4X,100L,0.847551928783,0.955311933851,0.807904714804,0.996128997106,TRA,1.65109341598e-05,0.290322580645
76,coral_TRA.rep.seq_sim_rl_100_cov_8_1_19.corrected.fastq.gz,run.coral.sh,19,24542,6131,15042,23,999,1597,49,48334,71838,4734647,24969,44,1591,1725,37,16,4834867,Coral,8X,100L,0.742074436766,0.955877265348,0.707820715444,0.994133014647,TRA,1.0962038873e-05,0.432432432432
77,coral_TRA.rep.seq_sim_rl_100_cov_1_1_22.corrected.fastq.gz,run.coral.sh,22,3504,687,844,3,229,339,5,5606,9205,549002,2036,7,326,527,4,2,561109,Coral,1X,100L,0.818877324081,0.915191887055,0.742994395516,0.994831645301,TRA,1.06931095384e-05,0.5
78,coral_TRA.rep.seq_sim_rl_100_cov_2_1_21.corrected.fastq.gz,run.coral.sh,21,8417,1567,1574,4,332,204,12,12098,20138,1185195,3894,14,511,221,12,4,1209989,Coral,2X,100L,0.837966045273,0.964925730714,0.80750665779,0.99615532424,TRA,1.32232607073e-05,0.333333333333
79,bless_TRA.rep.seq_sim_rl_100_cov_16_1_20.corrected.fastq.gz,run.bless.sh,20,42649,15316,37877,4,692,72,15621,96610,109461,8954016,60920,69,2741,519,510443,23032,9661201,Bless,16X,100L,0.642448395068,0.97107903585,0.623314806228,0.940373321945,TRA,0.0552182901484,0.0451215904616
80,coral_TRA.rep.seq_sim_rl_100_cov_2_1_22.corrected.fastq.gz,run.coral.sh,22,8415,1508,1326,4,363,482,12,12098,20691,1185051,3337,19,652,524,11,3,1210288,Coral,2X,100L,0.86112035958,0.946220332007,0.81217745963,0.996246338672,TRA,1.1567494679e-05,0.272727272727
81,coral_TRA.rep.seq_sim_rl_100_cov_1_1_23.corrected.fastq.gz,run.coral.sh,23,3587,691,765,3,267,293,4,5606,9384,548980,1859,6,347,503,4,1,561084,Coral,1X,100L,0.834652672774,0.916943521595,0.759050075603,0.995154014647,TRA,8.91132165594e-06,0.25
82,bless_TRA.rep.seq_sim_rl_100_cov_16_1_22.corrected.fastq.gz,run.bless.sh,22,44252,15362,36269,2,648,77,15586,96610,113556,8954828,57132,65,2639,623,509681,22729,9661253,Bless,16X,100L,0.665284026997,0.97207622113,0.646173134608,0.940847789558,TRA,0.0551077587969,0.0445945601268
83,bless_TRA.rep.seq_sim_rl_100_cov_16_1_21.corrected.fastq.gz,run.bless.sh,21,44106,15426,36321,5,676,76,15813,96610,112952,8951889,57548,70,2687,599,512590,22912,9661247,Bless,16X,100L,0.662475073314,0.971730415183,0.643202346041,0.940498644216,TRA,0.0554278345228,0.0446984919721
