EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
bless_t1_wgsim_rl__cov_1.1_14.corrected.fastq.gz,run.bless.sh,14,99,28709,14578,5,3109,200,43629,46700,744,3880815,18490,82,11247,2308,752290,4215,4670191
bfc_t1_wgsim_rl__cov_16.1_24.corrected.fastq.gz,run.bfc.sh,24,3638,25787,13125,35,4115,0,0,46700,6047,4639284,17216,106,7347,0,0,0,4670000
bless_t1_wgsim_rl__cov_1.1_16.corrected.fastq.gz,run.bless.sh,16,72,29018,14572,3,2826,209,44052,46700,759,3829238,18282,79,12186,2389,802878,4411,4670222
bfc_t1_wgsim_rl__cov_32.1_22.corrected.fastq.gz,run.bfc.sh,22,9505,26689,7422,62,3022,0,0,46700,13793,4642333,9471,136,4267,0,0,0,4670000
bless_t1_wgsim_rl__cov_2.1_14.corrected.fastq.gz,run.bless.sh,14,96,28698,14521,1,3164,220,43452,46700,709,3875408,18366,72,12184,2550,756740,4178,4670207
bfc_t1_wgsim_rl__cov_8.1_32.corrected.fastq.gz,run.bfc.sh,32,1063,26382,16221,6,3028,0,0,46700,2129,4640365,20964,47,6495,0,0,0,4670000
bless_t1_wgsim_rl__cov_8.1_12.corrected.fastq.gz,run.bless.sh,12,129,29534,12231,10,4434,362,39576,46700,595,3469411,16138,77,12840,3524,1161447,6330,4670362
bless_t1_wgsim_rl__cov_2.1_16.corrected.fastq.gz,run.bless.sh,16,94,28930,14582,3,2892,199,43795,46700,665,3833559,18346,63,10944,1877,800545,4251,4670250
bfc_t1_wgsim_rl__cov_16.1_28.corrected.fastq.gz,run.bfc.sh,28,3357,26130,13710,27,3476,0,0,46700,5512,4640190,17760,97,6441,0,0,0,4670000
bless_t1_wgsim_rl__cov_4.1_14.corrected.fastq.gz,run.bless.sh,14,116,28737,14148,4,3431,264,42989,46700,808,3847701,17965,67,13618,2757,783048,4342,4670306
bless_t1_wgsim_rl__cov_8.1_14.corrected.fastq.gz,run.bless.sh,14,134,28636,14007,9,3568,346,42273,46700,804,3829949,17907,90,14288,4251,798794,4339,4670422
bless_t1_wgsim_rl__cov_1.1_18.corrected.fastq.gz,run.bless.sh,18,62,29435,14498,5,2490,210,44214,46700,700,3765114,18071,58,11351,1859,868439,4702,4670294
bless_t1_wgsim_rl__cov_4.1_16.corrected.fastq.gz,run.bless.sh,16,121,28930,14209,3,3220,217,43347,46700,787,3810057,17849,56,12729,2276,822002,4490,4670246
bfc_t1_wgsim_rl__cov_16.1_26.corrected.fastq.gz,run.bfc.sh,26,3554,25963,13395,29,3759,0,0,46700,5829,4639859,17451,89,6772,0,0,0,4670000
bless_t1_wgsim_rl__cov_2.1_18.corrected.fastq.gz,run.bless.sh,18,85,29302,14475,3,2647,188,43995,46700,634,3765083,18069,63,10375,1802,869650,4559,4670235
