EC Filename,Wrapper Name,Kmer Size,Read - TP,Read - TN,Read - FN,Read - FN WRONG,Read - FP,Read - FP INDEL,Total Trimmed Reads,Total Reads,Base - TP,Base - TN,Base - FN,Base - FN WRONG,Base - FP,Base - FP INDEL,Base - FP TRIM,Base - TP TRIM,Total Bases
reckoner_SRR1543965_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1668,39992,4888,5,44,103,34,46700,3549,11097245,8055,96,4454,2224,208,1,11115832
reckoner_SRR1543965_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1550,39992,4958,5,65,130,42,46700,3486,11095272,8079,125,6063,2881,292,11,11116209
reckoner_SRR1543965_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1759,39992,4814,5,34,96,32,46700,3599,11097631,8025,72,4024,2272,236,5,11115864
reckoner_SRR1543965_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1635,39992,4901,5,54,113,37,46700,3520,11096323,8059,117,5244,2486,217,5,11115971
reckoner_SRR1543965_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1698,39992,4863,4,44,99,30,46700,3575,11097536,8027,95,4168,2208,209,4,11115822
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,16,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,28,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
reckoner_SRR1543965_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1562,39992,4959,5,61,121,40,46700,3442,11095873,8144,105,5548,2689,298,10,11116109
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,20,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,19,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,21,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,22,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,14,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,18,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,24,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,23,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
reckoner_SRR1543965_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1592,39992,4942,3,55,116,33,46700,3510,11096497,8081,102,4926,2744,242,8,11116110
reckoner_SRR1543965_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1473,39991,4999,3,96,138,23,46700,3353,11094885,8218,127,6365,3193,146,3,11116290
reckoner_SRR1543965_raw_14.corrected.fastq.gz,run.reckoner.sh,14,1394,39991,5034,3,112,166,28,46700,3196,11092878,8318,179,7696,4482,229,8,11116986
racer_SRR1543965_raw_405000.corrected.fastq.gz,run.racer.sh,26,5281,39127,1059,0,428,805,155,46700,9982,11071248,1597,122,24104,13468,1683,0,11122204
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,16,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
reckoner_SRR1543964_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1125,39889,5439,9,82,156,41,46700,3210,11092037,10157,139,7194,3449,310,9,11116505
reckoner_SRR1543965_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1614,39992,4919,4,58,113,34,46700,3504,11096233,8081,109,5140,2829,254,7,11116157
reckoner_SRR1543964_raw_14.corrected.fastq.gz,run.reckoner.sh,14,909,39888,5504,6,150,243,43,46700,2933,11085200,10259,315,12512,6545,310,8,11118082
reckoner_SRR1543964_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1158,39889,5434,16,57,146,40,46700,3256,11093090,10125,130,6274,3204,280,4,11116363
reckoner_SRR1543964_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1080,39889,5455,6,90,180,47,46700,3173,11089659,10168,161,9091,4318,405,13,11116988
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,22,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
reckoner_SRR1543965_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1735,39992,4840,5,46,82,37,46700,3642,11098360,7970,85,3514,1775,304,4,11115654
reckoner_SRR1543964_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1215,39889,5410,13,50,123,27,46700,3276,11094212,10127,111,5285,2995,217,1,11116224
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,28,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,24,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,18,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,14,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,14,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,20,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
reckoner_SRR1543964_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1237,39889,5393,10,53,118,33,46700,3300,11094104,10115,96,5406,2912,271,4,11116208
reckoner_SRR1543964_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1103,39889,5456,5,80,167,48,46700,3177,11090741,10165,166,8146,4129,319,7,11116850
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,21,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,24,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,21,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,23,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,22,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,19,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,24,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,16,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,18,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,19,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
reckoner_SRR1543964_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1059,39889,5476,5,93,178,46,46700,3088,11089857,10261,159,9051,4058,345,7,11116826
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,28,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,20,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,28,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,19,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,20,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,22,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,26,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,26,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
reckoner_SRR1543966_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1206,41673,3699,8,40,74,21,46700,2572,11101531,5893,71,3513,1850,199,5,11115634
racer_SRR1543964_raw_405000.corrected.fastq.gz,run.racer.sh,23,5204,39257,1172,2,342,723,93,46700,11463,11074394,1930,122,20028,12323,1046,0,11121306
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,28,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
reckoner_SRR1543966_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1092,41673,3771,9,58,97,32,46700,2401,11100248,6027,108,4527,2418,181,5,11115915
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,16,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,19,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,23,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543968_raw_405000.corrected.fastq.gz,run.racer.sh,26,4407,40747,700,0,215,631,91,46700,8630,11082634,1115,68,17000,9897,442,0,11119786
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,21,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,18,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,26,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,20,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,16,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,23,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,18,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
reckoner_SRR1543964_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1178,39889,5427,13,57,136,40,46700,3251,11093077,10132,117,6283,3111,385,15,11116371
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,24,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,22,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,14,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,14,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543964_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1267,39889,5370,12,56,106,29,46700,3283,11095491,10122,109,4290,2420,230,1,11115946
reckoner_SRR1543966_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1375,41673,3578,6,21,47,17,46700,2738,11103526,5754,48,1976,1038,88,1,11115169
racer_SRR1543969_raw_405000.corrected.fastq.gz,run.racer.sh,14,5309,39773,836,1,256,525,81,46700,11667,11082905,1561,92,13216,9918,439,0,11119798
racer_SRR1543966_raw_405000.corrected.fastq.gz,run.racer.sh,21,4225,41206,582,0,234,453,73,46700,7643,11090410,869,29,12219,6433,439,0,11118042
reckoner_SRR1543964_raw_16.corrected.fastq.gz,run.reckoner.sh,16,981,39889,5506,7,116,201,60,46700,3043,11088468,10273,189,10113,4650,423,10,11117169
reckoner_SRR1543967_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1312,41751,3502,3,50,82,22,46700,2837,11101120,5573,53,4002,1908,135,1,11115629
reckoner_SRR1543967_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1192,41751,3560,6,92,99,24,46700,2691,11100029,5699,69,4926,2235,154,5,11115808
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,26,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543967_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1329,41751,3494,3,50,73,27,46700,2844,11101792,5574,46,3383,1737,195,2,11115573
reckoner_SRR1543966_raw_14.corrected.fastq.gz,run.reckoner.sh,14,1016,41673,3818,9,79,105,21,46700,2305,11099339,6107,113,5333,2634,184,16,11116031
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,28,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543966_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1252,41673,3659,5,45,66,17,46700,2643,11101712,5837,56,3474,1597,164,5,11115488
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,19,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,18,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,21,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543966_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1233,41673,3668,5,45,76,17,46700,2633,11101309,5834,66,3696,1964,173,8,11115683
reckoner_SRR1543967_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1227,41751,3556,5,71,90,21,46700,2716,11100715,5667,77,4269,2203,123,4,11115774
reckoner_SRR1543966_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1338,41673,3603,6,27,53,16,46700,2730,11102996,5764,42,2431,1203,75,5,11115246
reckoner_SRR1543967_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1304,41751,3505,5,56,79,30,46700,2831,11101286,5567,63,3813,1920,174,3,11115657
reckoner_SRR1543966_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1274,41673,3650,6,40,57,13,46700,2672,11102517,5800,68,2711,1610,69,1,11115448
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,24,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543966_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1291,41673,3630,6,34,66,18,46700,2682,11101817,5794,61,3365,1637,135,4,11115495
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,20,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543966_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1167,41673,3731,7,45,77,22,46700,2534,11101517,5929,72,3503,1907,198,6,11115666
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,16,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,22,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543966_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1145,41673,3753,6,51,72,13,46700,2474,11101724,5979,85,3439,1704,109,3,11115517
racer_SRR1543967_raw_405000.corrected.fastq.gz,run.racer.sh,23,4361,41167,389,0,250,533,65,46700,7788,11086841,645,31,14661,8840,449,0,11119255
reckoner_SRR1543967_raw_14.corrected.fastq.gz,run.reckoner.sh,14,1120,41749,3572,7,122,130,27,46700,2515,11097980,5809,133,6393,3303,269,9,11116411
reckoner_SRR1543967_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1393,41751,3435,2,49,70,15,46700,2864,11102058,5540,58,3187,1694,105,2,11115508
reckoner_SRR1543967_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1367,41751,3459,2,47,74,22,46700,2893,11101820,5512,57,3379,1743,148,2,11115554
reckoner_SRR1543967_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1281,41751,3518,1,69,80,23,46700,2809,11101061,5606,47,4065,1877,155,2,11115622
reckoner_SRR1543967_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1247,41751,3551,4,65,82,25,46700,2718,11101351,5689,57,3772,1914,126,0,11115627
reckoner_SRR1543967_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1293,41751,3508,6,64,78,25,46700,2822,11101323,5585,53,3867,1774,134,4,11115562
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,19,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,14,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,18,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,28,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,22,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,16,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,21,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,26,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,23,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,20,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
racer_SRR1543970_raw_405000.corrected.fastq.gz,run.racer.sh,24,5613,52308,648,1,266,636,63,59472,10483,14119035,1107,82,17810,11121,566,0,14160204
reckoner_SRR1543971_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1897,41791,2871,7,51,83,26,46700,3629,11101886,4464,122,3484,1913,137,4,11115639
reckoner_SRR1543971_raw_28.corrected.fastq.gz,run.reckoner.sh,28,2031,41792,2799,10,24,44,9,46700,3634,11104055,4506,83,1853,911,54,0,11115096
reckoner_SRR1543971_raw_14.corrected.fastq.gz,run.reckoner.sh,14,1800,41790,2920,7,77,106,23,46700,3460,11100270,4608,140,4804,2461,197,11,11115951
reckoner_SRR1543971_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1951,41792,2848,6,41,62,18,46700,3602,11102828,4526,86,2766,1473,123,5,11115409
reckoner_SRR1543971_raw_21.corrected.fastq.gz,run.reckoner.sh,21,2008,41792,2820,4,26,50,18,46700,3668,11103734,4470,75,2022,1175,101,6,11115251
reckoner_SRR1543971_raw_26.corrected.fastq.gz,run.reckoner.sh,26,2031,41792,2797,6,29,45,16,46700,3684,11103747,4445,91,1978,1251,83,3,11115282
reckoner_SRR1543971_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1989,41792,2835,5,32,47,15,46700,3676,11103789,4450,89,2017,1095,83,4,11115203
reckoner_SRR1543971_raw_22.corrected.fastq.gz,run.reckoner.sh,22,2025,41792,2807,6,24,46,16,46700,3711,11103915,4426,79,1868,1105,119,3,11115226
reckoner_SRR1543971_raw_24.corrected.fastq.gz,run.reckoner.sh,24,2027,41792,2806,6,23,46,13,46700,3677,11103746,4464,76,2076,1062,84,2,11115187
reckoner_SRR1543971_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1972,41792,2838,5,40,53,15,46700,3627,11103225,4504,85,2437,1387,78,3,11115346
reckoner_SRR1543968_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1260,41322,3974,6,38,100,31,46700,2949,11098910,6784,80,4710,2148,202,0,11115783
reckoner_SRR1543968_raw_14.corrected.fastq.gz,run.reckoner.sh,14,991,41321,4109,8,104,167,33,46700,2547,11094429,7090,172,8091,4391,187,4,11116911
reckoner_SRR1543971_raw_23.corrected.fastq.gz,run.reckoner.sh,23,2029,41792,2807,7,23,42,11,46700,3708,11104160,4437,71,1707,957,96,3,11115139
reckoner_SRR1543968_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1136,41322,4081,7,59,95,31,46700,2762,11099208,6923,124,4398,2195,210,1,11115821
reckoner_SRR1543968_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1400,41322,3859,8,28,83,31,46700,3034,11100591,6706,72,3244,1728,192,1,11115568
reckoner_SRR1543969_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1323,40226,4945,7,58,141,52,46700,3788,11093457,9348,165,6246,2851,359,19,11116233
reckoner_SRR1543969_raw_28.corrected.fastq.gz,run.reckoner.sh,28,1491,40226,4833,8,31,111,38,46700,3835,11096290,9359,109,3815,2181,220,17,11115826
reckoner_SRR1543968_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1357,41322,3903,7,29,82,29,46700,2999,11100499,6744,69,3265,1868,201,1,11115646
reckoner_SRR1543968_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1304,41322,3943,5,35,91,28,46700,2936,11099593,6816,60,4044,2149,168,1,11115767
reckoner_SRR1543969_raw_24.corrected.fastq.gz,run.reckoner.sh,24,1423,40226,4868,6,47,130,44,46700,3826,11094831,9339,146,5067,2555,253,9,11116026
reckoner_SRR1543968_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1072,41322,4108,6,74,118,26,46700,2693,11097598,6980,137,5712,2814,172,3,11116109
reckoner_SRR1543968_raw_20.corrected.fastq.gz,run.reckoner.sh,20,1200,41322,4034,6,38,100,30,46700,2829,11098918,6872,108,4564,2429,212,4,11115936
reckoner_SRR1543969_raw_14.corrected.fastq.gz,run.reckoner.sh,14,1123,40223,4974,9,157,214,58,46700,3519,11088015,9455,334,10283,5593,477,12,11117688
reckoner_SRR1543969_raw_26.corrected.fastq.gz,run.reckoner.sh,26,1464,40226,4841,3,38,128,40,46700,3853,11094845,9325,128,5094,2418,313,14,11115990
reckoner_SRR1543968_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1229,41322,4010,4,38,97,31,46700,2871,11099332,6867,73,4230,2230,238,2,11115843
reckoner_SRR1543969_raw_16.corrected.fastq.gz,run.reckoner.sh,16,1207,40226,4984,10,108,165,49,46700,3677,11092003,9404,232,7327,3725,243,7,11116618
reckoner_SRR1543969_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1405,40226,4891,11,46,121,46,46700,3774,11095234,9382,148,4652,2526,318,16,11116050
reckoner_SRR1543969_raw_21.corrected.fastq.gz,run.reckoner.sh,21,1350,40226,4927,6,53,138,49,46700,3804,11093837,9348,148,5901,2796,342,20,11116196
reckoner_SRR1543968_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1163,41322,4066,5,47,97,28,46700,2766,11098853,6948,99,4705,2240,240,0,11115851
reckoner_SRR1543968_raw_23.corrected.fastq.gz,run.reckoner.sh,23,1278,41322,3989,5,36,70,23,46700,2908,11100869,6851,54,3041,1644,126,0,11115493
reckoner_SRR1543969_raw_19.corrected.fastq.gz,run.reckoner.sh,19,1305,40226,4958,5,66,140,54,46700,3744,11093631,9409,149,5918,3136,373,18,11116378
sga_SRR1543964_raw_19.corrected.fastq.gz,run.sga.sh,19,309,39889,6424,4,73,1,1,46700,1526,11100808,11972,17,276,2,2,0,11114603
sga_SRR1543964_raw_24.corrected.fastq.gz,run.sga.sh,24,361,39889,6378,3,68,1,1,46700,1797,11100788,11703,15,296,2,2,0,11114603
sga_SRR1543964_raw_14.corrected.fastq.gz,run.sga.sh,14,221,39889,6513,8,67,2,2,46700,1071,11100880,12418,26,203,3,3,0,11114604
reckoner_SRR1543969_raw_18.corrected.fastq.gz,run.reckoner.sh,18,1277,40226,4958,3,80,156,54,46700,3720,11092736,9401,185,6799,3174,374,14,11116403
reckoner_SRR1543969_raw_22.corrected.fastq.gz,run.reckoner.sh,22,1378,40226,4901,9,53,133,52,46700,3830,11094499,9326,146,5288,2656,382,18,11116145
sga_SRR1543964_raw_20.corrected.fastq.gz,run.sga.sh,20,323,39889,6407,4,76,1,1,46700,1589,11100777,11905,21,307,2,2,0,11114603
sga_SRR1543964_raw_22.corrected.fastq.gz,run.sga.sh,22,340,39889,6395,3,72,1,1,46700,1714,11100770,11785,16,314,2,2,0,11114603
sga_SRR1543964_raw_16.corrected.fastq.gz,run.sga.sh,16,265,39889,6472,7,65,2,1,46700,1327,11100883,12169,19,199,6,2,0,11114605
sga_SRR1543965_raw_16.corrected.fastq.gz,run.sga.sh,16,637,39992,6039,1,31,0,0,46700,1691,11102809,10000,10,90,0,0,0,11114600
sga_SRR1543964_raw_18.corrected.fastq.gz,run.sga.sh,18,297,39889,6440,4,69,1,1,46700,1470,11100846,12030,15,238,2,2,0,11114603
sga_SRR1543965_raw_14.corrected.fastq.gz,run.sga.sh,14,546,39992,6105,2,54,1,0,46700,1461,11102748,10217,23,149,5,0,0,11114603
sga_SRR1543964_raw_21.corrected.fastq.gz,run.sga.sh,21,335,39889,6399,3,73,1,1,46700,1670,11100769,11828,17,315,2,2,0,11114603
sga_SRR1543964_raw_26.corrected.fastq.gz,run.sga.sh,26,381,39889,6349,2,78,1,1,46700,1876,11100740,11628,11,344,2,2,0,11114603
